Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data,feature_length,Target,fold,r,r2,rmse,mae
Swelling_Xu,7.0,manual_frag_aug_SMILES,SD,SVM,0.4404683656259155,0.1978825546693036,0.1581698693373055,0.2252478046181872,7.2915423985683745,2.640195263996538,5.256495773380789,1.060674992752661,315.0,87.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_aug_SMILES,SD,KRR,0.0103966901969334,0.3821903042821456,-1.0095039907415313,0.2472339482215549,11.140190120765611,2.978115753695869,7.822077780589448,2.104513736700258,315.0,87.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_aug,SD,NN,0.4206160643729389,0.2862623039760014,0.2588639802862289,0.2786498376385445,9.462028416703555,4.557016267742912,5.863952804802594,2.006228606054597,315.0,10.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_aug,SD,BRT,0.5422461359616205,0.3177019703531145,0.3949654139315595,0.3168686884948934,7.428538108187782,3.5037464287942437,4.958067547437046,1.6656964510798058,315.0,10.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_aug,SD,RF,0.4931027045958379,0.3354224397862321,0.3556584903918787,0.2910661407354467,7.233368637961905,3.669494232917371,4.667775697990578,2.048273322527802,315.0,10.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_aug,SD,LSTM,0.6219312823140363,0.2162521839466661,0.3004163532343624,0.3250657129721078,6.688453916628238,3.384945281193453,4.343806541314781,1.995790338349044,315.0,116.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_aug,SD,SVM,0.3760413322704772,0.2554426788458384,0.2066580457516936,0.211118579523491,7.819159543119791,2.9240598306325984,5.793727619061671,1.4307388814787363,315.0,10.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_aug,SD,KRR,0.3855069373017761,0.3423426208557946,-0.3617303507646449,0.3718839715261866,9.300331077192268,3.494736839768738,6.185694701829031,2.0569102223179137,315.0,10.0,SD,,,,,
Swelling_Xu,7.0,SMILES,SD,NN,0.4728109636284244,0.198459385468833,0.2629363350079061,0.201093899189279,7.480653647858688,2.4614489893741607,5.468904458570985,1.6019523050767068,77.0,85.0,SD,,,,,
Swelling_Xu,7.0,SMILES,SD,BRT,0.3752019289277521,0.284735180611124,0.2218506105487554,0.2398045762400995,7.750220439237428,2.9683977864917903,5.717031173988596,1.8844270915267356,77.0,,SD,,,,,
Swelling_Xu,7.0,SMILES,SD,RF,0.4870902997749847,0.1918908552992375,0.2740790604823573,0.1897967418526565,7.155296443607754,2.7739362861552777,5.448894946497826,1.6151780825452788,77.0,,SD,,,,,
Swelling_Xu,7.0,SMILES,SD,LSTM,0.4773112558567828,0.1997584200632752,0.0893323201346219,0.2703243489944332,7.527322299366054,2.5522150141318165,5.47408213687932,1.7049493105667104,77.0,113.0,SD,,,,,
Swelling_Xu,7.0,SMILES,SD,SVM,0.4943882031017805,0.2349056106066709,0.2996003412607004,0.2437929867035111,7.120148518418622,2.714563459238718,5.716618219312196,1.5094556518402371,77.0,,SD,,,,,
Swelling_Xu,7.0,SMILES,SD,KRR,0.010410741123017,0.3821824874812397,-1.0086322890427888,0.2467291781884866,11.137390349625395,2.975236921990834,7.818961469887465,2.101307327130682,77.0,95.0,SD,,,,,
Swelling_Xu,7.0,manual_frag,SD,NN,0.3005321373026092,0.1967138942160808,0.1290159217293298,0.1296621733489174,9.63790786760878,3.251939715215429,6.347663822710082,1.270412037896978,77.0,10.0,SD,,,,,
Swelling_Xu,7.0,manual_frag,SD,BRT,0.4249198974923983,0.2820468061116843,0.2601073201227523,0.2429305470446726,7.622143678354421,3.169755916996454,5.39030460329799,1.7674977481442788,77.0,,SD,,,,,
Swelling_Xu,7.0,manual_frag,SD,RF,0.4284589222437732,0.2818694192046554,0.2630274175330654,0.2653991829796307,7.789953315261549,3.332360369334907,5.074810462562632,1.6104122993190635,77.0,,SD,,,,,
Swelling_Xu,7.0,manual_frag,SD,LSTM,0.5678255762860929,0.212070158891964,0.2200107893973671,0.2884311182761988,7.11307456278648,3.1569696854280687,5.008557287122157,1.8978188926616768,77.0,116.0,SD,,,,,
Swelling_Xu,7.0,manual_frag,SD,SVM,0.3184647104866043,0.3144632690623916,0.2003069194147227,0.1847244649751919,7.886547114761293,3.01308567270254,5.806258700862672,1.399613704577601,77.0,,SD,,,,,
Swelling_Xu,7.0,manual_frag,SD,KRR,0.3864889978986968,0.3432865044076961,-0.3631879014467367,0.3715691790578275,9.304823901329362,3.4928789815045214,6.185464163065491,2.059786128245184,77.0,10.0,SD,,,,,
Swelling_Xu,7.0,Sum_of_Frags,SD,NN,0.5572660990144199,0.3236895354552901,0.1035236546214804,0.4059980439631444,7.488511476328367,3.1873841663015354,4.985093156093318,2.016296367397722,77.0,12.0,SD,,,,,
Swelling_Xu,7.0,Sum_of_Frags,SD,BRT,0.5279235605626137,0.2727176651398068,0.2150277766112225,0.1994830230116237,7.073418658545012,2.606021101845553,5.246897808057922,1.7633665209623184,77.0,12.0,SD,,,,,
Swelling_Xu,7.0,Sum_of_Frags,SD,RF,0.5445475994062877,0.2265781320527956,0.2585254634373566,0.1932828293351722,6.930944982347929,2.757569312826276,4.812457027133585,1.857249795590261,77.0,12.0,SD,,,,,
Swelling_Xu,7.0,Sum_of_Frags,SD,LSTM,0.5044144578408118,0.4286111686251264,-0.2025531666094975,0.8543711705105922,8.1504958207579,3.917952836781089,5.423084651731459,2.8124803966744056,77.0,105.0,SD,,,,,
Swelling_Xu,7.0,Sum_of_Frags,SD,SVM,0.5085530675568124,0.2769561422877106,0.2719393629701342,0.2051472056531725,6.884365134284956,2.8718310491764485,5.354869117464319,1.98869721366937,77.0,12.0,SD,,,,,
Swelling_Xu,7.0,Sum_of_Frags,SD,KRR,0.3892683233116381,0.3916273135194674,-0.4228863857167829,0.3559651452810362,9.521298814205212,3.585921277791155,6.487694308152944,2.3341132059256315,77.0,12.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_SMILES,SD,NN,0.4788730638278363,0.1685502925244212,0.126724879758299,0.2539138406785691,7.510972163852279,2.9887978260743195,5.361539170389628,1.5658887604982628,77.0,87.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_SMILES,SD,BRT,0.2732661543513773,0.3617356428267529,-0.2588817125665695,0.7584154804061985,8.825301776293026,4.3284897317453535,6.491822655704114,2.8220472209014265,77.0,87.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_SMILES,SD,RF,0.3959326586534514,0.3178245009498823,0.0840031677606146,0.3687732206467566,7.719735181893744,3.5090317187421363,5.550146237420173,2.0027894102868204,77.0,87.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_SMILES,SD,GNN,0.2457616863597274,0.4100328867273576,0.0025037844394953,0.2793048323235848,7.915112900647268,2.741672998031691,6.011508632263201,1.485523985653125,,,SD,,,,,
Swelling_Xu,7.0,manual_frag_SMILES,SD,LSTM,0.5902109151747118,0.2757217996146289,0.1647350461462201,0.5259439087642362,7.243811926601772,3.875676536646509,4.920097520004448,2.409141557882724,77.0,108.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_SMILES,SD,SVM,0.4626755731858972,0.1518662700948994,0.1622668229748405,0.1745989009808101,7.252144506153454,2.4376134253708064,5.653549085872079,1.1616679167276935,77.0,87.0,SD,,,,,
Swelling_Xu,7.0,manual_frag_SMILES,SD,KRR,0.0104111531968776,0.382182372821757,-1.0095037373683522,0.2472338010489105,11.140189307096088,2.9781149166925767,7.822076876623278,2.104512806046107,77.0,87.0,SD,,,,,
